Datetime,Open,High,Low,Close,Adj Close,Volume
2021-05-23 13:29:00+01:00,35056.23,35056.23,35056.23,35056.23,35056.23,0
2021-05-23 13:30:00+01:00,35051.86,35051.86,35051.86,35051.86,35051.86,0
2021-05-23 13:31:00+01:00,35193.01,35193.01,35193.01,35193.01,35193.01,0
2021-05-23 13:32:00+01:00,35219.56,35219.56,35219.56,35219.56,35219.56,70381568
2021-05-23 13:33:00+01:00,35235.65,35235.65,35235.65,35235.65,35235.65,43638784
2021-05-23 13:34:00+01:00,35195.0,35195.0,35195.0,35195.0,35195.0,73433088
2021-05-23 13:35:00+01:00,35192.34,35192.34,35192.34,35192.34,35192.34,0
2021-05-23 13:36:00+01:00,34935.68,34935.68,34935.68,34935.68,34935.68,0
2021-05-23 13:37:00+01:00,34656.04,34656.04,34656.04,34656.04,34656.04,0
2021-05-23 13:38:00+01:00,34623.71,34623.71,34623.71,34623.71,34623.71,0
2021-05-23 13:39:00+01:00,34526.22,34526.22,34526.22,34526.22,34526.22,1040384
2021-05-23 13:40:00+01:00,34479.06,34479.06,34479.06,34479.06,34479.06,0
2021-05-23 13:41:00+01:00,34449.17,34449.17,34449.17,34449.17,34449.17,0
2021-05-23 13:42:00+01:00,34333.97,34333.97,34333.97,34333.97,34333.97,0
2021-05-23 13:43:00+01:00,34259.54,34259.54,34259.54,34259.54,34259.54,0
2021-05-23 13:44:00+01:00,33857.92,33857.92,33857.92,33857.92,33857.92,0
2021-05-23 13:45:00+01:00,33708.02,33708.02,33708.02,33708.02,33708.02,0
2021-05-23 13:46:00+01:00,34030.24,34030.24,34030.24,34030.24,34030.24,124481536
2021-05-23 13:47:00+01:00,34240.32,34240.32,34240.32,34240.32,34240.32,335765504
2021-05-23 13:48:00+01:00,34318.53,34318.53,34318.53,34318.53,34318.53,197234688
2021-05-23 13:49:00+01:00,34294.77,34294.77,34294.77,34294.77,34294.77,657580032
2021-05-23 13:50:00+01:00,34412.96,34412.96,34412.96,34412.96,34412.96,0
2021-05-23 13:51:00+01:00,34372.16,34372.16,34372.16,34372.16,34372.16,208961536
2021-05-23 13:52:00+01:00,34077.17,34077.17,34077.17,34077.17,34077.17,40173568
2021-05-23 13:53:00+01:00,33973.41,33973.41,33973.41,33973.41,33973.41,0
2021-05-23 13:54:00+01:00,33874.27,33874.27,33874.27,33874.27,33874.27,0
2021-05-23 13:55:00+01:00,33658.9,33658.9,33658.9,33658.9,33658.9,0
2021-05-23 13:56:00+01:00,33929.67,33929.67,33929.67,33929.67,33929.67,182792192
2021-05-23 13:57:00+01:00,34062.13,34062.13,34062.13,34062.13,34062.13,228106240
2021-05-23 13:58:00+01:00,33991.28,33991.28,33991.28,33991.28,33991.28,366821376
2021-05-23 13:59:00+01:00,33967.74,33967.74,33967.74,33967.74,33967.74,4534272
2021-05-23 14:00:00+01:00,33985.59,33985.59,33985.59,33985.59,33985.59,19513344
2021-05-23 14:01:00+01:00,33844.59,33844.59,33844.59,33844.59,33844.59,0
2021-05-23 14:02:00+01:00,33816.54,33816.54,33816.54,33816.54,33816.54,0
2021-05-23 14:03:00+01:00,33655.9,33655.9,33655.9,33655.9,33655.9,0
2021-05-23 14:04:00+01:00,33472.64,33472.64,33472.64,33472.64,33472.64,0
2021-05-23 14:05:00+01:00,33448.27,33448.27,33448.27,33448.27,33448.27,0
2021-05-23 14:06:00+01:00,33445.95,33445.95,33445.95,33445.95,33445.95,884736
2021-05-23 14:07:00+01:00,33559.72,33559.72,33559.72,33559.72,33559.72,71192576
2021-05-23 14:08:00+01:00,33353.44,33353.44,33353.44,33353.44,33353.44,987136
2021-05-23 14:09:00+01:00,33176.92,33176.92,33176.92,33176.92,33176.92,0
2021-05-23 14:10:00+01:00,33649.04,33649.04,33649.04,33649.04,33649.04,186867712
2021-05-23 14:11:00+01:00,33493.08,33493.08,33493.08,33493.08,33493.08,220127232
2021-05-23 14:12:00+01:00,33572.35,33572.35,33572.35,33572.35,33572.35,23941120
2021-05-23 14:13:00+01:00,33487.32,33487.32,33487.32,33487.32,33487.32,302522368
2021-05-23 14:14:00+01:00,33632.98,33632.98,33632.98,33632.98,33632.98,91656192
2021-05-23 14:15:00+01:00,33713.33,33713.33,33713.33,33713.33,33713.33,123535360
2021-05-23 14:16:00+01:00,33658.71,33658.71,33658.71,33658.71,33658.71,264265728
2021-05-23 14:17:00+01:00,33681.52,33681.52,33681.52,33681.52,33681.52,11423744
2021-05-23 14:18:00+01:00,33729.14,33729.14,33729.14,33729.14,33729.14,85024768
2021-05-23 14:19:00+01:00,33510.86,33510.86,33510.86,33510.86,33510.86,71352320
2021-05-23 14:20:00+01:00,33489.6,33489.6,33489.6,33489.6,33489.6,0
2021-05-23 14:21:00+01:00,33201.81,33201.81,33201.81,33201.81,33201.81,0
2021-05-23 14:22:00+01:00,33311.53,33311.53,33311.53,33311.53,33311.53,0
2021-05-23 14:23:00+01:00,33151.45,33151.45,33151.45,33151.45,33151.45,40722432
2021-05-23 14:24:00+01:00,33026.23,33026.23,33026.23,33026.23,33026.23,0
2021-05-23 14:25:00+01:00,33248.33,33248.33,33248.33,33248.33,33248.33,317272064
2021-05-23 14:26:00+01:00,33358.47,33358.47,33358.47,33358.47,33358.47,178900992
2021-05-23 14:27:00+01:00,33455.22,33455.22,33455.22,33455.22,33455.22,128593920
2021-05-23 14:28:00+01:00,33288.05,33288.05,33288.05,33288.05,33288.05,313004032
2021-05-23 14:29:00+01:00,33175.75,33175.75,33175.75,33175.75,33175.75,0
2021-05-23 14:30:00+01:00,33112.88,33112.88,33112.88,33112.88,33112.88,0
2021-05-23 14:31:00+01:00,33004.13,33004.13,33004.13,33004.13,33004.13,0
2021-05-23 14:32:00+01:00,33074.18,33074.18,33074.18,33074.18,33074.18,3436544
2021-05-23 14:33:00+01:00,32820.54,32820.54,32820.54,32820.54,32820.54,0
2021-05-23 14:34:00+01:00,32932.09,32932.09,32932.09,32932.09,32932.09,0
2021-05-23 14:35:00+01:00,32816.04,32816.04,32816.04,32816.04,32816.04,42278912
2021-05-23 14:36:00+01:00,32932.35,32932.35,32932.35,32932.35,32932.35,34971648
2021-05-23 14:37:00+01:00,32909.14,32909.14,32909.14,32909.14,32909.14,199913472
2021-05-23 14:38:00+01:00,32889.59,32889.59,32889.59,32889.59,32889.59,0
2021-05-23 14:39:00+01:00,33038.36,33038.36,33038.36,33038.36,33038.36,246562816
2021-05-23 14:40:00+01:00,33197.81,33197.81,33197.81,33197.81,33197.81,346632192
2021-05-23 14:41:00+01:00,32927.77,32927.77,32927.77,32927.77,32927.77,0
2021-05-23 14:42:00+01:00,33051.3,33051.3,33051.3,33051.3,33051.3,0
2021-05-23 14:43:00+01:00,33192.44,33192.44,33192.44,33192.44,33192.44,175669248
2021-05-23 14:44:00+01:00,33168.96,33168.96,33168.96,33168.96,33168.96,80453632
2021-05-23 14:45:00+01:00,33309.16,33309.16,33309.16,33309.16,33309.16,67018752
2021-05-23 14:46:00+01:00,33751.59,33751.59,33751.59,33751.59,33751.59,502427648
2021-05-23 14:47:00+01:00,33645.44,33645.44,33645.44,33645.44,33645.44,234921984
2021-05-23 14:48:00+01:00,33574.24,33574.24,33574.24,33574.24,33574.24,0
2021-05-23 14:49:00+01:00,33688.44,33688.44,33688.44,33688.44,33688.44,331657216
2021-05-23 14:50:00+01:00,33643.2,33643.2,33643.2,33643.2,33643.2,67719168
2021-05-23 14:51:00+01:00,33583.51,33583.51,33583.51,33583.51,33583.51,0
2021-05-23 14:52:00+01:00,33656.91,33656.91,33656.91,33656.91,33656.91,131117056
2021-05-23 14:53:00+01:00,33740.26,33740.26,33740.26,33740.26,33740.26,95391744
2021-05-23 14:54:00+01:00,33744.39,33744.39,33744.39,33744.39,33744.39,49008640
2021-05-23 14:55:00+01:00,33868.53,33868.53,33868.53,33868.53,33868.53,284151808
2021-05-23 14:56:00+01:00,33739.32,33739.32,33739.32,33739.32,33739.32,27299840
2021-05-23 14:57:00+01:00,33691.93,33691.93,33691.93,33691.93,33691.93,0
2021-05-23 14:58:00+01:00,33749.59,33749.59,33749.59,33749.59,33749.59,81215488
2021-05-23 14:59:00+01:00,33750.39,33750.39,33750.39,33750.39,33750.39,42901504
2021-05-23 15:00:00+01:00,33696.09,33696.09,33696.09,33696.09,33696.09,0
2021-05-23 15:01:00+01:00,33595.66,33595.66,33595.66,33595.66,33595.66,0
2021-05-23 15:02:00+01:00,33546.52,33546.52,33546.52,33546.52,33546.52,0
2021-05-23 15:03:00+01:00,33443.96,33443.96,33443.96,33443.96,33443.96,0
2021-05-23 15:04:00+01:00,33438.08,33438.08,33438.08,33438.08,33438.08,0
2021-05-23 15:05:00+01:00,33302.28,33302.28,33302.28,33302.28,33302.28,0
2021-05-23 15:06:00+01:00,33316.03,33316.03,33316.03,33316.03,33316.03,0
2021-05-23 15:07:00+01:00,33477.46,33477.46,33477.46,33477.46,33477.46,66084864
2021-05-23 15:08:00+01:00,33468.87,33468.87,33468.87,33468.87,33468.87,75407360
2021-05-23 15:09:00+01:00,33448.38,33448.38,33448.38,33448.38,33448.38,0
2021-05-23 15:10:00+01:00,33720.48,33720.48,33720.48,33720.48,33720.48,284528640
2021-05-23 15:11:00+01:00,33509.24,33509.24,33509.24,33509.24,33509.24,58245120
2021-05-23 15:12:00+01:00,33466.52,33466.52,33466.52,33466.52,33466.52,0
2021-05-23 15:13:00+01:00,33410.24,33410.24,33410.24,33410.24,33410.24,0
2021-05-23 15:14:00+01:00,33436.19,33436.19,33436.19,33436.19,33436.19,4911104
2021-05-23 15:15:00+01:00,33465.27,33465.27,33465.27,33465.27,33465.27,28807168
2021-05-23 15:16:00+01:00,33529.24,33529.24,33529.24,33529.24,33529.24,140414976
2021-05-23 15:17:00+01:00,33411.95,33411.95,33411.95,33411.95,33411.95,0
2021-05-23 15:18:00+01:00,33376.65,33376.65,33376.65,33376.65,33376.65,0
2021-05-23 15:19:00+01:00,33269.53,33269.53,33269.53,33269.53,33269.53,0
2021-05-23 15:20:00+01:00,33149.88,33149.88,33149.88,33149.88,33149.88,0
2021-05-23 15:21:00+01:00,33210.95,33210.95,33210.95,33210.95,33210.95,0
2021-05-23 15:22:00+01:00,33315.16,33315.16,33315.16,33315.16,33315.16,66203648
2021-05-23 15:23:00+01:00,33363.77,33363.77,33363.77,33363.77,33363.77,83136512
2021-05-23 15:24:00+01:00,33410.56,33410.56,33410.56,33410.56,33410.56,64737280
2021-05-23 15:25:00+01:00,33423.29,33423.29,33423.29,33423.29,33423.29,62873600
2021-05-23 15:26:00+01:00,33524.07,33524.07,33524.07,33524.07,33524.07,210505728
2021-05-23 15:27:00+01:00,33625.89,33625.89,33625.89,33625.89,33625.89,117100544
2021-05-23 15:28:00+01:00,33635.91,33635.91,33635.91,33635.91,33635.91,256425984
2021-05-23 15:29:00+01:00,33660.38,33660.38,33660.38,33660.38,33660.38,23031808
2021-05-23 15:30:00+01:00,33678.23,33678.23,33678.23,33678.23,33678.23,22388736
2021-05-23 15:31:00+01:00,33627.97,33627.97,33627.97,33627.97,33627.97,0
2021-05-23 15:32:00+01:00,33639.3,33639.3,33639.3,33639.3,33639.3,0
2021-05-23 15:33:00+01:00,33547.2,33547.2,33547.2,33547.2,33547.2,0
2021-05-23 15:34:00+01:00,33651.92,33651.92,33651.92,33651.92,33651.92,0
2021-05-23 15:35:00+01:00,33611.5,33611.5,33611.5,33611.5,33611.5,0
2021-05-23 15:36:00+01:00,33509.47,33509.47,33509.47,33509.47,33509.47,0
2021-05-23 15:37:00+01:00,33534.3,33534.3,33534.3,33534.3,33534.3,0
2021-05-23 15:38:00+01:00,33558.91,33558.91,33558.91,33558.91,33558.91,6500352
2021-05-23 15:39:00+01:00,33629.88,33629.88,33629.88,33629.88,33629.88,51523584
2021-05-23 15:40:00+01:00,33642.57,33642.57,33642.57,33642.57,33642.57,111603712
2021-05-23 15:41:00+01:00,33815.83,33815.83,33815.83,33815.83,33815.83,84897792
2021-05-23 15:42:00+01:00,34178.94,34178.94,34178.94,34178.94,34178.94,323342336
2021-05-23 15:43:00+01:00,34416.41,34416.41,34416.41,34416.41,34416.41,662691840
2021-05-23 15:44:00+01:00,34482.33,34482.33,34482.33,34482.33,34482.33,164720640
2021-05-23 15:45:00+01:00,34381.47,34381.47,34381.47,34381.47,34381.47,40824832
2021-05-23 15:46:00+01:00,34189.09,34189.09,34189.09,34189.09,34189.09,92418048
2021-05-23 15:47:00+01:00,34230.87,34230.87,34230.87,34230.87,34230.87,0
2021-05-23 15:48:00+01:00,34139.6,34139.6,34139.6,34139.6,34139.6,0
2021-05-23 15:49:00+01:00,34343.83,34343.83,34343.83,34343.83,34343.83,40464384
2021-05-23 15:50:00+01:00,34186.58,34186.58,34186.58,34186.58,34186.58,55455744
2021-05-23 15:51:00+01:00,34261.16,34261.16,34261.16,34261.16,34261.16,0
2021-05-23 15:52:00+01:00,34287.1,34287.1,34287.1,34287.1,34287.1,186830848
2021-05-23 15:53:00+01:00,34188.54,34188.54,34188.54,34188.54,34188.54,0
2021-05-23 15:54:00+01:00,34137.31,34137.31,34137.31,34137.31,34137.31,0
2021-05-23 15:55:00+01:00,34147.11,34147.11,34147.11,34147.11,34147.11,0
2021-05-23 15:56:00+01:00,34063.6,34063.6,34063.6,34063.6,34063.6,0
2021-05-23 15:57:00+01:00,34100.32,34100.32,34100.32,34100.32,34100.32,0
2021-05-23 15:58:00+01:00,34154.95,34154.95,34154.95,34154.95,34154.95,11079680
2021-05-23 15:59:00+01:00,34076.08,34076.08,34076.08,34076.08,34076.08,5898240
2021-05-23 16:00:00+01:00,33966.84,33966.84,33966.84,33966.84,33966.84,0
2021-05-23 16:01:00+01:00,33864.08,33864.08,33864.08,33864.08,33864.08,0
2021-05-23 16:02:00+01:00,33786.56,33786.56,33786.56,33786.56,33786.56,0
2021-05-23 16:03:00+01:00,33864.97,33864.97,33864.97,33864.97,33864.97,10182656
2021-05-23 16:04:00+01:00,33832.21,33832.21,33832.21,33832.21,33832.21,0
2021-05-23 16:05:00+01:00,33859.5,33859.5,33859.5,33859.5,33859.5,9662464
2021-05-23 16:06:00+01:00,33762.27,33762.27,33762.27,33762.27,33762.27,0
2021-05-23 16:07:00+01:00,33792.85,33792.85,33792.85,33792.85,33792.85,0
2021-05-23 16:08:00+01:00,33643.81,33643.81,33643.81,33643.81,33643.81,0
2021-05-23 16:09:00+01:00,33682.76,33682.76,33682.76,33682.76,33682.76,0
2021-05-23 16:10:00+01:00,33654.86,33654.86,33654.86,33654.86,33654.86,0
2021-05-23 16:11:00+01:00,33602.53,33602.53,33602.53,33602.53,33602.53,0
2021-05-23 16:12:00+01:00,33472.37,33472.37,33472.37,33472.37,33472.37,0
2021-05-23 16:13:00+01:00,33486.14,33486.14,33486.14,33486.14,33486.14,0
2021-05-23 16:14:00+01:00,33493.49,33493.49,33493.49,33493.49,33493.49,11870208
2021-05-23 16:15:00+01:00,33505.58,33505.58,33505.58,33505.58,33505.58,19537920
2021-05-23 16:16:00+01:00,33616.15,33616.15,33616.15,33616.15,33616.15,58560512
2021-05-23 16:17:00+01:00,33809.96,33809.96,33809.96,33809.96,33809.96,108404736
2021-05-23 16:18:00+01:00,33746.57,33746.57,33746.57,33746.57,33746.57,60960768
2021-05-23 16:19:00+01:00,33712.57,33712.57,33712.57,33712.57,33712.57,72642560
2021-05-23 16:20:00+01:00,33629.69,33629.69,33629.69,33629.69,33629.69,0
2021-05-23 16:21:00+01:00,33578.59,33578.59,33578.59,33578.59,33578.59,0
2021-05-23 16:22:00+01:00,33640.08,33640.08,33640.08,33640.08,33640.08,0
2021-05-23 16:23:00+01:00,33714.79,33714.79,33714.79,33714.79,33714.79,56160256
2021-05-23 16:24:00+01:00,33785.42,33785.42,33785.42,33785.42,33785.42,72454144
2021-05-23 16:25:00+01:00,33796.0,33796.0,33796.0,33796.0,33796.0,198103040
2021-05-23 16:26:00+01:00,33730.59,33730.59,33730.59,33730.59,33730.59,0
2021-05-23 16:27:00+01:00,33830.71,33830.71,33830.71,33830.71,33830.71,13049856
2021-05-23 16:28:00+01:00,33932.98,33932.98,33932.98,33932.98,33932.98,169734144
2021-05-23 16:29:00+01:00,33869.5,33869.5,33869.5,33869.5,33869.5,28467200
2021-05-23 16:30:00+01:00,33926.5,33926.5,33926.5,33926.5,33926.5,13795328
2021-05-23 16:31:00+01:00,33763.51,33763.51,33763.51,33763.51,33763.51,31035392
2021-05-23 16:32:00+01:00,33636.59,33636.59,33636.59,33636.59,33636.59,0
2021-05-23 16:33:00+01:00,33650.63,33650.63,33650.63,33650.63,33650.63,0
2021-05-23 16:34:00+01:00,33698.99,33698.99,33698.99,33698.99,33698.99,0
2021-05-23 16:35:00+01:00,33605.54,33605.54,33605.54,33605.54,33605.54,0
2021-05-23 16:36:00+01:00,33505.3,33505.3,33505.3,33505.3,33505.3,0
2021-05-23 16:37:00+01:00,33496.63,33496.63,33496.63,33496.63,33496.63,0
2021-05-23 16:38:00+01:00,33494.71,33494.71,33494.71,33494.71,33494.71,3624960
2021-05-23 16:39:00+01:00,33546.01,33546.01,33546.01,33546.01,33546.01,25276416
2021-05-23 16:40:00+01:00,33605.09,33605.09,33605.09,33605.09,33605.09,67039232
2021-05-23 16:41:00+01:00,33518.25,33518.25,33518.25,33518.25,33518.25,0
2021-05-23 16:42:00+01:00,33495.78,33495.78,33495.78,33495.78,33495.78,0
2021-05-23 16:43:00+01:00,33323.81,33323.81,33323.81,33323.81,33323.81,0
2021-05-23 16:44:00+01:00,33326.72,33326.72,33326.72,33326.72,33326.72,0
2021-05-23 16:45:00+01:00,33253.12,33253.12,33253.12,33253.12,33253.12,0
2021-05-23 16:46:00+01:00,33196.3,33196.3,33196.3,33196.3,33196.3,0
2021-05-23 16:47:00+01:00,33132.49,33132.49,33132.49,33132.49,33132.49,0
2021-05-23 16:48:00+01:00,33176.76,33176.76,33176.76,33176.76,33176.76,847872
2021-05-23 16:49:00+01:00,33151.2,33151.2,33151.2,33151.2,33151.2,39411712
2021-05-23 16:50:00+01:00,33146.62,33146.62,33146.62,33146.62,33146.62,0
2021-05-23 16:51:00+01:00,33213.54,33213.54,33213.54,33213.54,33213.54,37675008
2021-05-23 16:52:00+01:00,33262.52,33262.52,33262.52,33262.52,33262.52,104140800
2021-05-23 16:53:00+01:00,33266.86,33266.86,33266.86,33266.86,33266.86,23134208
2021-05-23 16:54:00+01:00,33230.0,33230.0,33230.0,33230.0,33230.0,0
2021-05-23 16:55:00+01:00,33181.4,33181.4,33181.4,33181.4,33181.4,0
2021-05-23 16:56:00+01:00,33200.41,33200.41,33200.41,33200.41,33200.41,5410816
2021-05-23 16:57:00+01:00,33319.25,33319.25,33319.25,33319.25,33319.25,54484992
2021-05-23 16:58:00+01:00,33363.89,33363.89,33363.89,33363.89,33363.89,206729216
2021-05-23 16:59:00+01:00,33356.71,33356.71,33356.71,33356.71,33356.71,18149376
2021-05-23 17:00:00+01:00,33346.17,33346.17,33346.17,33346.17,33346.17,16506880
2021-05-23 17:01:00+01:00,33196.43,33196.43,33196.43,33196.43,33196.43,0
2021-05-23 17:02:00+01:00,33472.26,33472.26,33472.26,33472.26,33472.26,54202368
2021-05-23 17:03:00+01:00,33453.98,33453.98,33453.98,33453.98,33453.98,148750336
2021-05-23 17:04:00+01:00,33157.03,33157.03,33157.03,33157.03,33157.03,0
2021-05-23 17:05:00+01:00,33139.38,33139.38,33139.38,33139.38,33139.38,0
2021-05-23 17:06:00+01:00,33122.77,33122.77,33122.77,33122.77,33122.77,0
2021-05-23 17:07:00+01:00,32919.83,32919.83,32919.83,32919.83,32919.83,0
2021-05-23 17:08:00+01:00,32541.89,32541.89,32541.89,32541.89,32541.89,0
2021-05-23 17:09:00+01:00,32565.46,32565.46,32565.46,32565.46,32565.46,0
2021-05-23 17:10:00+01:00,32444.73,32444.73,32444.73,32444.73,32444.73,0
2021-05-23 17:11:00+01:00,32419.5,32419.5,32419.5,32419.5,32419.5,0
2021-05-23 17:12:00+01:00,32480.44,32480.44,32480.44,32480.44,32480.44,53649408
2021-05-23 17:13:00+01:00,32463.61,32463.61,32463.61,32463.61,32463.61,42561536
2021-05-23 17:14:00+01:00,32321.67,32321.67,32321.67,32321.67,32321.67,0
2021-05-23 17:15:00+01:00,32359.27,32359.27,32359.27,32359.27,32359.27,0
2021-05-23 17:16:00+01:00,32280.76,32280.76,32280.76,32280.76,32280.76,49664000
2021-05-23 17:17:00+01:00,32169.57,32169.57,32169.57,32169.57,32169.57,0
2021-05-23 17:18:00+01:00,32091.8,32091.8,32091.8,32091.8,32091.8,0
2021-05-23 17:19:00+01:00,32364.47,32364.47,32364.47,32364.47,32364.47,130560000
2021-05-23 17:20:00+01:00,32524.11,32524.11,32524.11,32524.11,32524.11,318984192
2021-05-23 17:21:00+01:00,32294.0,32294.0,32294.0,32294.0,32294.0,23416832
2021-05-23 17:22:00+01:00,32287.01,32287.01,32287.01,32287.01,32287.01,255852544
2021-05-23 17:23:00+01:00,32349.52,32349.52,32349.52,32349.52,32349.52,48189440
2021-05-23 17:24:00+01:00,32205.35,32205.35,32205.35,32205.35,32205.35,389120
2021-05-23 17:25:00+01:00,31882.08,31882.08,31882.08,31882.08,31882.08,0
2021-05-23 17:26:00+01:00,31926.12,31926.12,31926.12,31926.12,31926.12,0
2021-05-23 17:27:00+01:00,31903.39,31903.39,31903.39,31903.39,31903.39,49065984
2021-05-23 17:28:00+01:00,31918.0,31918.0,31918.0,31918.0,31918.0,23056384
2021-05-23 17:29:00+01:00,31734.14,31734.14,31734.14,31734.14,31734.14,0
2021-05-23 17:30:00+01:00,31873.38,31873.38,31873.38,31873.38,31873.38,198098944
2021-05-23 17:31:00+01:00,32114.23,32114.23,32114.23,32114.23,32114.23,442605568
2021-05-23 17:32:00+01:00,31898.42,31898.42,31898.42,31898.42,31898.42,20197376
2021-05-23 17:33:00+01:00,31786.55,31786.55,31786.55,31786.55,31786.55,0
2021-05-23 17:34:00+01:00,31748.01,31748.01,31748.01,31748.01,31748.01,0
2021-05-23 17:35:00+01:00,31638.88,31638.88,31638.88,31638.88,31638.88,0
2021-05-23 17:36:00+01:00,31637.41,31637.41,31637.41,31637.41,31637.41,0
2021-05-23 17:37:00+01:00,31627.46,31627.46,31627.46,31627.46,31627.46,9371648
2021-05-23 17:38:00+01:00,31458.33,31458.33,31458.33,31458.33,31458.33,0
2021-05-23 17:39:00+01:00,31383.73,31383.73,31383.73,31383.73,31383.73,0
2021-05-23 17:40:00+01:00,31537.98,31537.98,31537.98,31537.98,31537.98,86011904
2021-05-23 17:41:00+01:00,31618.46,31618.46,31618.46,31618.46,31618.46,10153984
2021-05-23 17:42:00+01:00,31290.54,31290.54,31290.54,31290.54,31290.54,135585792
2021-05-23 17:43:00+01:00,31281.79,31281.79,31281.79,31281.79,31281.79,18739200
2021-05-23 17:44:00+01:00,31227.34,31227.34,31227.34,31227.34,31227.34,27131904
2021-05-23 17:45:00+01:00,31327.76,31327.76,31327.76,31327.76,31327.76,71417856
2021-05-23 17:46:00+01:00,31572.98,31572.98,31572.98,31572.98,31572.98,375398400
2021-05-23 17:47:00+01:00,31779.86,31779.86,31779.86,31779.86,31779.86,294404096
2021-05-23 17:48:00+01:00,31879.23,31879.23,31879.23,31879.23,31879.23,259112960
2021-05-23 17:49:00+01:00,31799.73,31799.73,31799.73,31799.73,31799.73,530853888
2021-05-23 17:50:00+01:00,31876.26,31876.26,31876.26,31876.26,31876.26,23527424
2021-05-23 17:51:00+01:00,32213.77,32213.77,32213.77,32213.77,32213.77,260145152
2021-05-23 17:52:00+01:00,32126.92,32126.92,32126.92,32126.92,32126.92,466186240
2021-05-23 17:53:00+01:00,32247.66,32247.66,32247.66,32247.66,32247.66,56995840
2021-05-23 17:54:00+01:00,32337.7,32337.7,32337.7,32337.7,32337.7,158576640
2021-05-23 17:55:00+01:00,32328.53,32328.53,32328.53,32328.53,32328.53,281763840
2021-05-23 17:56:00+01:00,32562.17,32562.17,32562.17,32562.17,32562.17,160702464
2021-05-23 17:57:00+01:00,32561.07,32561.07,32561.07,32561.07,32561.07,176513024
2021-05-23 17:58:00+01:00,32428.38,32428.38,32428.38,32428.38,32428.38,289878016
2021-05-23 17:59:00+01:00,32449.21,32449.21,32449.21,32449.21,32449.21,0
2021-05-23 18:00:00+01:00,32295.85,32295.85,32295.85,32295.85,32295.85,0
2021-05-23 18:01:00+01:00,32397.05,32397.05,32397.05,32397.05,32397.05,0
2021-05-23 18:02:00+01:00,32625.67,32625.67,32625.67,32625.67,32625.67,204972032
2021-05-23 18:03:00+01:00,32548.55,32548.55,32548.55,32548.55,32548.55,115113984
2021-05-23 18:04:00+01:00,32920.0,32920.0,32920.0,32920.0,32920.0,600502272
2021-05-23 18:05:00+01:00,33206.64,33206.64,33206.64,33206.64,33206.64,359714816
2021-05-23 18:06:00+01:00,33370.38,33370.38,33370.38,33370.38,33370.38,349659136
2021-05-23 18:07:00+01:00,33575.14,33575.14,33575.14,33575.14,33575.14,882425856
2021-05-23 18:08:00+01:00,33746.4,33746.4,33746.4,33746.4,33746.4,288948224
2021-05-23 18:09:00+01:00,33760.93,33760.93,33760.93,33760.93,33760.93,133021696
2021-05-23 18:10:00+01:00,33651.73,33651.73,33651.73,33651.73,33651.73,472039424
2021-05-23 18:11:00+01:00,33494.04,33494.04,33494.04,33494.04,33494.04,0
2021-05-23 18:12:00+01:00,33462.43,33462.43,33462.43,33462.43,33462.43,0
2021-05-23 18:13:00+01:00,33325.2,33325.2,33325.2,33325.2,33325.2,0
2021-05-23 18:14:00+01:00,33285.0,33285.0,33285.0,33285.0,33285.0,0
2021-05-23 18:15:00+01:00,33400.98,33400.98,33400.98,33400.98,33400.98,91193344
2021-05-23 18:16:00+01:00,33182.93,33182.93,33182.93,33182.93,33182.93,34897920
2021-05-23 18:17:00+01:00,33101.04,33101.04,33101.04,33101.04,33101.04,0
2021-05-23 18:18:00+01:00,32954.7,32954.7,32954.7,32954.7,32954.7,0
2021-05-23 18:19:00+01:00,32873.02,32873.02,32873.02,32873.02,32873.02,0
2021-05-23 18:20:00+01:00,33019.22,33019.22,33019.22,33019.22,33019.22,77582336
2021-05-23 18:21:00+01:00,32886.33,32886.33,32886.33,32886.33,32886.33,13918208
2021-05-23 18:22:00+01:00,32806.64,32806.64,32806.64,32806.64,32806.64,0
2021-05-23 18:23:00+01:00,32753.44,32753.44,32753.44,32753.44,32753.44,0
2021-05-23 18:24:00+01:00,32868.96,32868.96,32868.96,32868.96,32868.96,53694464
2021-05-23 18:25:00+01:00,32996.04,32996.04,32996.04,32996.04,32996.04,308793344
2021-05-23 18:26:00+01:00,33081.18,33081.18,33081.18,33081.18,33081.18,147476480
2021-05-23 18:27:00+01:00,32971.25,32971.25,32971.25,32971.25,32971.25,16130048
2021-05-23 18:28:00+01:00,33005.86,33005.86,33005.86,33005.86,33005.86,86241280
2021-05-23 18:29:00+01:00,33110.12,33110.12,33110.12,33110.12,33110.12,86777856
2021-05-23 18:30:00+01:00,33005.3,33005.3,33005.3,33005.3,33005.3,25722880
2021-05-23 18:31:00+01:00,32921.74,32921.74,32921.74,32921.74,32921.74,39464960
2021-05-23 18:32:00+01:00,32764.35,32764.35,32764.35,32764.35,32764.35,0
2021-05-23 18:33:00+01:00,32654.74,32654.74,32654.74,32654.74,32654.74,0
2021-05-23 18:34:00+01:00,32736.14,32736.14,32736.14,32736.14,32736.14,0
2021-05-23 18:35:00+01:00,32741.74,32741.74,32741.74,32741.74,32741.74,48562176
2021-05-23 18:36:00+01:00,32767.4,32767.4,32767.4,32767.4,32767.4,45379584
2021-05-23 18:37:00+01:00,32950.29,32950.29,32950.29,32950.29,32950.29,173998080
